,income,age
14952,80000,26
14953,60000,62
14954,80000,80
14955,100000,22
14956,80000,77
14957,80000,82
14958,60000,62
14959,20000,64
14960,60000,37
14961,40000,26
14962,60000,85
14963,60000,58
14964,100000,81
14965,40000,20
14966,40000,33
14967,40000,69
14968,80000,26
14969,40000,58
14970,100000,19
14971,80000,22
14972,60000,69
14973,80000,53
14974,40000,82
14975,80000,76
14976,100000,23
14977,80000,27
14978,60000,65
14979,40000,84
14980,80000,47
14981,60000,58
14982,40000,23
14983,60000,71
14984,100000,73
14985,40000,67
14986,60000,56
14987,20000,27
14988,60000,28
14989,20000,47
14990,60000,49
14991,80000,49
14992,20000,78
14993,80000,56
14994,20000,40
14995,80000,72
14996,40000,64
14997,100000,51
14998,80000,81
14999,40000,72
15000,100000,70
15001,20000,51
15002,80000,76
15003,20000,32
15004,20000,83
15005,60000,21
15006,80000,62
15007,60000,62
15008,40000,77
15009,100000,27
15010,20000,21
15011,60000,27
15012,100000,70
15013,20000,46
15014,100000,36
15015,60000,54
15016,80000,41
15017,60000,85
15018,40000,60
15019,20000,22
15020,100000,51
15021,60000,30
15022,60000,31
15023,100000,75
15024,60000,64
15025,80000,89
15026,60000,26
15027,40000,40
15028,80000,71
15029,40000,66
15030,80000,52
15031,80000,69
15032,100000,60
15033,60000,61
15034,80000,48
15035,20000,67
15036,80000,58
15037,20000,42
15038,100000,23
15039,100000,88
15040,80000,90
15041,40000,58
15042,80000,77
15043,40000,79
15044,100000,53
15045,40000,71
15046,80000,57
15047,20000,50
15048,80000,18
15049,40000,51
15050,60000,18
15051,40000,48
15052,60000,77
15053,40000,80
15054,80000,61
15055,20000,79
15056,80000,46
15057,100000,66
15058,80000,27
15059,80000,76
15060,100000,26
15061,100000,70
15062,20000,24
15063,20000,83
15064,40000,53
15065,60000,75
15066,60000,28
15067,20000,71
15068,40000,90
15069,100000,51
15070,100000,21
15071,40000,38
15072,40000,29
15073,20000,84
15074,40000,85
15075,100000,19
15076,60000,58
15077,20000,26
15078,60000,40
15079,100000,45
15080,20000,37
15081,60000,78
15082,100000,76
15083,100000,22
15084,100000,73
15085,20000,43
15086,100000,61
15087,20000,35
15088,100000,67
15089,80000,30
15090,20000,52
15091,80000,65
15092,80000,22
15093,40000,63
15094,80000,50
15095,20000,40
15096,100000,64
15097,20000,55
15098,80000,31
15099,40000,65
15100,20000,23
15101,40000,76
15102,80000,36
15103,40000,83
15104,20000,24
15105,20000,34
15106,40000,28
15107,40000,78
15108,20000,36
15109,20000,88
15110,100000,50
15111,20000,70
15112,60000,73
15113,20000,70
15114,20000,25
15115,40000,83
15116,80000,19
15117,60000,66
15118,60000,42
15119,20000,79
15120,40000,26
15121,60000,50
15122,100000,90
15123,20000,37
15124,60000,47
15125,100000,70
15126,40000,45
15127,80000,89
15128,20000,27
15129,80000,52
15130,60000,46
15131,40000,43
15132,20000,41
15133,20000,50
15134,80000,90
15135,20000,61
15136,80000,73
15137,20000,71
15138,60000,62
15139,20000,41
15140,60000,76
15141,40000,71
15142,40000,31
15143,40000,88
15144,100000,41
15145,80000,86
15146,20000,33
15147,100000,76
15148,40000,36
15149,40000,20
15150,20000,41
15151,60000,37
15152,60000,62
15153,80000,52
15154,100000,50
15155,80000,63
15156,80000,85
15157,20000,68
15158,20000,35
15159,100000,37
15160,20000,45
15161,20000,19
15162,20000,49
15163,20000,36
15164,100000,63
15165,20000,69
15166,60000,85
15167,100000,55
15168,20000,74
15169,100000,85
15170,80000,53
15171,80000,51
15172,100000,29
15173,40000,25
15174,80000,35
15175,100000,72
15176,60000,59
15177,20000,63
15178,80000,57
15179,60000,24
15180,40000,35
15181,80000,75
15182,80000,20
15183,40000,51
15184,100000,30
15185,60000,79
15186,20000,83
15187,20000,37
15188,20000,37
15189,60000,18
15190,40000,59
15191,20000,26
15192,20000,23
15193,20000,77
15194,40000,33
15195,40000,66
15196,100000,21
15197,80000,35
15198,100000,50
15199,80000,18
15200,40000,74
15201,100000,24
15202,100000,23
15203,60000,35
15204,80000,40
15205,80000,47
15206,20000,20
15207,80000,35
15208,60000,83
15209,40000,78
15210,40000,79
15211,40000,42
15212,100000,88
15213,20000,35
15214,20000,71
15215,100000,22
15216,40000,54
15217,20000,79
15218,60000,70
15219,100000,80
15220,60000,20
15221,60000,70
15222,80000,20
15223,60000,70
15224,80000,58
15225,40000,71
15226,100000,68
15227,60000,70
15228,60000,21
15229,60000,88
15230,100000,55
15231,100000,35
15232,60000,82
15233,20000,84
15234,100000,33
15235,20000,35
15236,60000,48
15237,20000,21
15238,40000,56
15239,100000,39
15240,80000,42
15241,100000,57
15242,20000,68
15243,80000,59
15244,100000,60
15245,40000,57
15246,40000,77
15247,80000,78
15248,100000,88
15249,80000,27
15250,20000,33
15251,20000,33
15252,100000,55
15253,100000,69
15254,20000,70
15255,100000,56
15256,80000,18
15257,100000,58
15258,40000,23
15259,80000,62
15260,100000,83
15261,100000,48
15262,20000,70
15263,40000,49
15264,20000,38
15265,80000,56
15266,60000,86
15267,40000,23
15268,80000,69
15269,40000,76
15270,40000,24
15271,100000,23
15272,20000,54
15273,60000,32
15274,80000,52
15275,40000,42
15276,40000,24
15277,40000,52
15278,60000,59
15279,40000,31
15280,80000,78
15281,40000,50
15282,60000,31
15283,60000,61
15284,100000,47
15285,80000,29
15286,80000,47
15287,100000,60
15288,20000,49
15289,80000,64
15290,40000,30
15291,100000,28
15292,60000,49
15293,40000,65
15294,40000,82
15295,40000,73
15296,40000,24
15297,40000,43
15298,80000,58
15299,100000,58
15300,60000,51
15301,40000,61
15302,20000,63
15303,20000,39
15304,80000,23
15305,20000,29
15306,20000,71
15307,60000,75
15308,40000,80
15309,60000,57
15310,40000,69
15311,40000,83
15312,80000,34
15313,20000,77
15314,100000,72
15315,20000,57
15316,20000,65
15317,100000,23
15318,100000,61
15319,20000,29
15320,20000,87
15321,20000,51
15322,80000,51
15323,100000,58
15324,100000,49
15325,60000,83
15326,80000,63
15327,40000,88
15328,80000,29
15329,20000,25
15330,20000,60
15331,100000,90
15332,80000,57
15333,60000,44
15334,100000,81
15335,60000,75
15336,60000,38
15337,100000,18
15338,80000,27
15339,80000,61
15340,20000,30
15341,80000,59
15342,100000,57
15343,100000,72
15344,20000,28
15345,80000,19
15346,60000,44
15347,60000,66
15348,40000,39
15349,20000,34
15350,80000,88
15351,60000,36
15352,60000,85
15353,100000,40
15354,100000,80
15355,100000,73
15356,80000,34
15357,100000,58
15358,60000,60
15359,60000,84
15360,80000,69
15361,60000,79
15362,40000,48
15363,20000,90
15364,80000,67
15365,80000,51
15366,80000,77
15367,20000,44
15368,80000,85
15369,40000,79
15370,60000,23
15371,80000,31
15372,100000,70
15373,60000,43
15374,80000,64
15375,100000,78
15376,20000,70
15377,60000,66
15378,60000,55
15379,20000,86
15380,60000,73
15381,40000,59
15382,20000,42
15383,60000,24
15384,20000,45
15385,20000,88
15386,100000,19
15387,100000,86
15388,80000,55
15389,80000,29
15390,20000,70
15391,40000,31
15392,60000,73
15393,80000,59
15394,80000,63
15395,80000,61
15396,100000,51
15397,40000,46
15398,40000,60
15399,80000,24
15400,20000,59
15401,40000,54
15402,20000,51
15403,60000,31
15404,80000,44
15405,100000,21
15406,60000,58
15407,80000,25
15408,40000,44
15409,60000,33
15410,20000,18
15411,40000,41
15412,80000,31
15413,40000,25
15414,40000,46
15415,60000,28
15416,100000,52
15417,80000,84
15418,20000,50
15419,80000,58
15420,20000,74
15421,80000,58
15422,80000,21
15423,20000,87
15424,100000,25
15425,40000,44
15426,80000,19
15427,60000,30
15428,100000,69
15429,40000,37
15430,100000,44
15431,40000,25
15432,60000,73
15433,20000,50
15434,40000,30
15435,20000,59
15436,80000,35
15437,60000,22
15438,60000,84
15439,80000,38
15440,100000,65
15441,40000,45
15442,60000,74
15443,60000,33
15444,60000,52
15445,60000,61
15446,80000,32
15447,40000,29
15448,60000,73
15449,60000,71
15450,80000,67
15451,80000,73
15452,20000,20
15453,60000,73
15454,80000,61
15455,80000,54
15456,40000,47
15457,60000,88
15458,100000,79
15459,20000,41
15460,60000,65
15461,20000,36
15462,100000,32
15463,80000,63
15464,80000,79
15465,100000,23
15466,80000,38
15467,80000,89
15468,40000,79
15469,80000,40
15470,80000,21
15471,60000,45
15472,100000,29
15473,80000,79
15474,100000,53
15475,80000,38
15476,20000,79
15477,40000,27
15478,20000,60
15479,100000,70
15480,100000,32
15481,80000,34
15482,100000,83
15483,40000,72
15484,40000,71
15485,20000,84
15486,80000,57
15487,80000,83
15488,100000,88
15489,80000,55
15490,40000,84
15491,100000,82
15492,60000,33
15493,60000,54
15494,100000,89
15495,40000,70
15496,80000,41
15497,80000,51
15498,80000,33
15499,80000,80
15500,40000,40
15501,60000,88
15502,60000,22
15503,20000,27
15504,60000,59
15505,40000,23
15506,80000,21
15507,100000,87
15508,40000,31
15509,60000,89
15510,20000,74
15511,80000,22
15512,20000,64
15513,100000,67
15514,20000,54
15515,40000,25
15516,60000,74
15517,40000,48
15518,60000,83
15519,80000,18
15520,60000,86
15521,80000,20
15522,20000,88
15523,80000,90
15524,60000,43
15525,80000,63
15526,40000,36
15527,100000,63
15528,100000,32
15529,20000,19
15530,20000,30
15531,40000,64
15532,40000,19
15533,20000,26
15534,20000,79
15535,20000,41
15536,60000,59
15537,100000,62
15538,60000,26
15539,40000,38
15540,40000,24
15541,20000,36
15542,60000,81
15543,100000,64
15544,60000,85
15545,80000,66
15546,60000,27
15547,80000,44
15548,100000,71
15549,60000,33
15550,80000,47
15551,20000,67
15552,100000,86
15553,60000,43
15554,40000,18
15555,100000,39
15556,60000,21
15557,100000,54
15558,20000,40
15559,40000,53
15560,60000,58
15561,20000,86
15562,60000,66
15563,80000,50
15564,80000,31
15565,20000,53
15566,40000,78
15567,80000,51
15568,20000,70
15569,100000,71
15570,40000,68
15571,20000,46
15572,40000,85
15573,40000,62
15574,60000,78
15575,60000,32
15576,40000,72
15577,40000,81
15578,80000,71
15579,80000,45
15580,20000,64
15581,60000,75
15582,80000,68
15583,100000,39
15584,80000,70
15585,60000,33
15586,100000,34
15587,60000,45
15588,20000,57
15589,60000,74
15590,100000,90
15591,100000,72
15592,60000,49
15593,40000,72
15594,40000,60
15595,100000,63
15596,100000,65
15597,100000,87
15598,20000,41
15599,100000,89
15600,20000,87
15601,60000,31
15602,40000,35
15603,100000,62
15604,60000,36
15605,60000,33
15606,60000,32
15607,80000,72
15608,40000,30
15609,20000,40
15610,100000,29
15611,60000,56
15612,60000,43
15613,20000,68
15614,20000,22
15615,60000,48
15616,20000,62
15617,100000,19
15618,40000,24
15619,20000,21
15620,80000,53
15621,80000,87
15622,20000,83
15623,80000,25
15624,60000,67
15625,60000,40
15626,40000,25
15627,20000,36
15628,100000,27
15629,60000,24
15630,20000,28
15631,60000,57
15632,100000,41
15633,60000,67
15634,100000,72
15635,20000,53
15636,80000,85
15637,80000,69
15638,100000,78
15639,60000,62
15640,100000,34
15641,80000,50
15642,40000,52
15643,60000,80
15644,100000,19
15645,80000,40
15646,20000,34
15647,100000,64
15648,80000,56
15649,40000,21
15650,20000,67
15651,100000,58
15652,80000,75
15653,20000,50
15654,60000,82
15655,60000,55
15656,20000,20
15657,80000,38
15658,40000,56
15659,20000,49
15660,20000,43
15661,80000,65
15662,40000,62
15663,100000,68
15664,100000,71
15665,20000,20
15666,40000,31
15667,40000,27
15668,80000,50
15669,60000,89
15670,80000,41
15671,60000,67
15672,80000,40
15673,60000,55
15674,100000,64
15675,100000,66
15676,60000,44
15677,40000,51
15678,40000,79
15679,100000,25
15680,100000,62
15681,40000,58
15682,100000,78
15683,40000,77
15684,100000,56
15685,60000,80
15686,40000,51
15687,20000,59
15688,100000,26
15689,20000,53
15690,20000,65
15691,60000,85
15692,60000,76
15693,40000,81
15694,80000,84
15695,20000,71
15696,60000,31
15697,20000,74
15698,20000,38
15699,20000,63
15700,80000,71
15701,20000,64
15702,80000,79
15703,60000,50
15704,20000,21
15705,60000,80
15706,80000,61
15707,40000,45
15708,20000,88
15709,20000,89
15710,100000,84
15711,80000,53
15712,20000,22
15713,100000,73
15714,100000,61
15715,60000,21
15716,40000,42
15717,60000,59
15718,60000,33
15719,60000,64
15720,20000,40
15721,100000,56
15722,40000,81
15723,40000,45
15724,100000,51
15725,100000,75
15726,40000,22
15727,80000,87
15728,100000,38
15729,100000,90
15730,20000,40
15731,100000,45
15732,20000,23
15733,80000,18
15734,40000,34
15735,100000,76
15736,20000,28
15737,40000,83
15738,60000,87
15739,80000,85
15740,60000,38
15741,80000,49
15742,60000,87
15743,20000,27
15744,80000,21
15745,100000,59
15746,40000,35
15747,60000,42
15748,40000,34
15749,20000,48
15750,80000,76
15751,80000,41
15752,40000,70
15753,40000,70
15754,20000,21
15755,100000,67
15756,100000,43
15757,60000,32
15758,40000,33
15759,20000,78
15760,80000,85
15761,40000,49
15762,100000,45
15763,60000,52
15764,40000,37
15765,60000,33
15766,20000,25
15767,80000,68
15768,20000,75
15769,100000,65
15770,40000,27
15771,40000,38
15772,40000,66
15773,40000,24
15774,80000,46
15775,80000,48
15776,20000,35
15777,20000,53
15778,20000,81
15779,20000,72
15780,100000,67
15781,40000,72
15782,100000,31
15783,60000,82
15784,100000,38
15785,40000,82
15786,20000,26
15787,80000,59
15788,60000,36
15789,80000,82
15790,80000,73
15791,80000,58
15792,20000,78
15793,80000,49
15794,80000,66
15795,80000,36
15796,80000,63
15797,60000,29
15798,40000,21
15799,80000,18
15800,40000,53
15801,60000,77
15802,20000,62
15803,100000,86
15804,60000,85
15805,20000,90
15806,40000,19
15807,80000,64
15808,20000,84
15809,40000,43
15810,100000,23
15811,100000,90
15812,60000,62
15813,80000,58
15814,80000,30
15815,80000,50
15816,80000,36
15817,20000,58
15818,40000,54
15819,100000,34
15820,20000,27
15821,100000,77
15822,80000,72
15823,40000,27
15824,100000,20
15825,40000,77
15826,20000,50
15827,20000,23
15828,80000,81
15829,20000,88
15830,20000,29
15831,80000,56
15832,20000,29
15833,40000,83
15834,100000,42
15835,80000,84
15836,100000,49
15837,40000,42
15838,40000,47
15839,100000,68
15840,20000,89
15841,20000,71
15842,100000,61
15843,100000,45
15844,40000,62
15845,60000,33
15846,40000,66
15847,80000,72
15848,20000,85
15849,100000,20
15850,60000,77
15851,40000,66
15852,60000,62
15853,20000,41
15854,80000,48
15855,40000,90
15856,60000,61
15857,40000,67
15858,20000,77
15859,80000,31
15860,20000,77
15861,60000,82
15862,20000,82
15863,80000,73
15864,20000,63
15865,100000,20
15866,80000,42
15867,80000,29
15868,60000,30
15869,80000,48
15870,40000,59
15871,40000,70
15872,100000,50
15873,40000,87
15874,40000,35
15875,100000,49
15876,80000,75
15877,40000,77
15878,100000,45
15879,100000,90
15880,60000,38
15881,20000,28
15882,80000,87
15883,40000,56
15884,20000,87
15885,100000,47
15886,60000,82
15887,60000,32
15888,20000,67
15889,40000,80
15890,80000,27
15891,100000,62
15892,80000,63
15893,60000,74
15894,60000,71
15895,40000,57
15896,40000,68
15897,80000,53
15898,80000,86
15899,20000,90
15900,20000,46
15901,80000,58
15902,20000,61
15903,60000,66
15904,20000,77
15905,20000,34
15906,40000,38
15907,20000,82
15908,80000,49
15909,60000,43
15910,100000,79
15911,60000,59
15912,80000,49
15913,60000,74
15914,100000,79
15915,40000,48
15916,100000,67
15917,60000,44
15918,60000,20
15919,100000,31
15920,100000,68
15921,60000,20
15922,20000,55
15923,40000,54
15924,100000,19
15925,20000,49
15926,20000,56
15927,20000,64
15928,80000,37
15929,40000,81
15930,60000,52
15931,40000,79
15932,60000,33
15933,40000,81
15934,40000,78
15935,80000,52
15936,20000,68
15937,80000,53
15938,60000,63
15939,20000,50
15940,20000,66
15941,20000,61
15942,20000,20
15943,60000,50
15944,40000,47
15945,40000,38
15946,100000,87
15947,40000,31
15948,80000,89
15949,60000,67
15950,60000,76
15951,20000,64
15952,100000,55
15953,100000,52
15954,20000,60
15955,60000,49
15956,20000,23
15957,100000,66
15958,60000,79
15959,80000,47
15960,20000,85
15961,100000,68
15962,20000,64
15963,20000,74
15964,80000,45
15965,100000,69
15966,60000,80
15967,60000,21
15968,60000,28
15969,100000,27
15970,40000,29
15971,40000,32
15972,100000,84
15973,100000,28
15974,60000,56
15975,100000,69
15976,40000,47
15977,20000,19
15978,40000,32
15979,20000,50
15980,40000,44
15981,60000,55
15982,20000,52
15983,80000,61
15984,40000,90
15985,20000,61
15986,80000,69
15987,80000,59
15988,80000,61
15989,40000,34
15990,100000,30
15991,60000,55
15992,20000,82
15993,40000,59
15994,60000,54
15995,100000,71
15996,80000,29
15997,40000,75
15998,40000,27
15999,60000,28
16000,40000,75
16001,20000,89
16002,20000,83
16003,100000,69
16004,60000,57
16005,20000,26
16006,60000,57
16007,60000,32
16008,80000,79
16009,20000,34
16010,80000,24
16011,40000,40
16012,80000,46
16013,60000,32
16014,20000,49
16015,20000,64
16016,20000,72
16017,20000,62
16018,40000,46
16019,40000,47
16020,20000,75
16021,60000,74
16022,80000,86
16023,60000,59
16024,40000,26
16025,60000,69
16026,60000,64
16027,100000,51
16028,40000,88
16029,20000,80
16030,100000,73
16031,20000,41
16032,20000,79
16033,100000,69
16034,100000,29
16035,40000,26
16036,40000,54
16037,60000,31
16038,20000,43
16039,100000,59
16040,20000,21
16041,60000,52
16042,100000,45
16043,40000,44
16044,80000,21
16045,80000,28
16046,80000,89
16047,100000,69
16048,80000,30
16049,20000,59
16050,80000,70
16051,40000,28
16052,20000,83
16053,20000,51
16054,40000,65
16055,40000,42
16056,20000,69
16057,40000,48
16058,40000,69
16059,20000,86
16060,60000,40
16061,100000,79
16062,60000,28
16063,40000,44
16064,100000,68
16065,100000,64
16066,60000,83
16067,40000,66
16068,100000,76
16069,100000,58
16070,80000,56
16071,100000,88
16072,20000,56
16073,40000,27
16074,100000,33
16075,40000,76
16076,60000,39
16077,40000,25
16078,100000,49
16079,60000,81
16080,80000,35
16081,40000,57
16082,40000,78
16083,100000,40
16084,100000,60
16085,80000,38
16086,40000,65
16087,80000,81
16088,40000,85
16089,60000,25
16090,100000,19
16091,100000,47
16092,100000,82
16093,60000,49
16094,40000,72
16095,60000,48
16096,100000,74
16097,100000,62
16098,80000,77
16099,100000,47
16100,80000,55
16101,100000,59
16102,80000,25
16103,40000,66
16104,80000,39
16105,80000,52
16106,60000,77
16107,40000,68
16108,80000,77
16109,60000,90
16110,20000,83
16111,40000,69
16112,80000,70
16113,60000,59
16114,20000,19
16115,60000,28
16116,40000,59
16117,60000,20
16118,40000,42
16119,20000,22
16120,100000,77
16121,20000,31
16122,80000,90
16123,100000,70
16124,100000,88
16125,100000,59
16126,20000,60
16127,60000,24
16128,20000,67
16129,100000,25
16130,100000,84
16131,100000,59
16132,40000,48
16133,100000,75
16134,80000,59
16135,20000,38
16136,60000,37
16137,100000,46
16138,60000,61
16139,80000,37
16140,80000,79
16141,80000,51
16142,40000,82
16143,20000,87
16144,100000,72
16145,40000,80
16146,60000,29
16147,100000,33
16148,60000,30
16149,20000,55
16150,60000,25
16151,20000,72
16152,100000,32
16153,100000,43
16154,100000,76
16155,60000,26
16156,40000,20
16157,80000,74
16158,40000,55
16159,80000,84
16160,60000,38
16161,20000,80
16162,40000,41
16163,40000,89
16164,20000,24
16165,100000,32
16166,80000,40
16167,60000,32
16168,40000,52
16169,60000,54
16170,20000,72
16171,60000,63
16172,100000,66
16173,60000,18
16174,80000,65
16175,20000,24
16176,100000,40
16177,80000,81
16178,100000,90
16179,20000,19
16180,40000,59
16181,40000,34
16182,60000,43
16183,100000,89
16184,60000,77
16185,60000,28
16186,80000,82
16187,80000,66
16188,20000,65
16189,100000,43
16190,40000,32
16191,80000,58
16192,80000,84
16193,60000,70
16194,40000,55
16195,60000,77
16196,60000,24
16197,100000,60
16198,100000,77
16199,20000,74
16200,20000,78
16201,20000,68
16202,80000,70
16203,40000,22
16204,100000,72
16205,100000,46
16206,20000,49
16207,100000,24
16208,60000,75
16209,80000,26
16210,80000,71
16211,40000,24
16212,60000,32
16213,100000,39
16214,40000,52
16215,60000,61
16216,40000,55
16217,80000,66
16218,100000,55
16219,40000,82
16220,60000,54
16221,40000,75
16222,60000,73
16223,40000,24
16224,80000,33
16225,20000,71
16226,40000,27
16227,20000,36
16228,100000,46
16229,80000,38
16230,20000,46
16231,100000,72
16232,80000,54
16233,100000,45
16234,40000,60
16235,100000,53
16236,40000,26
16237,60000,89
16238,20000,31
16239,60000,67
16240,60000,43
16241,60000,68
16242,100000,37
16243,20000,48
16244,60000,79
16245,40000,65
16246,80000,48
16247,20000,56
16248,40000,52
16249,80000,55
16250,80000,67
16251,40000,35
16252,60000,85
16253,80000,31
16254,60000,33
16255,80000,65
16256,60000,60
16257,20000,25
16258,100000,59
16259,80000,54
16260,40000,77
16261,80000,26
16262,60000,50
16263,60000,71
16264,100000,75
16265,80000,42
16266,80000,63
16267,20000,62
16268,20000,74
16269,40000,72
16270,20000,30
16271,80000,21
16272,20000,49
16273,20000,61
16274,100000,53
16275,20000,87
16276,60000,90
16277,60000,67
16278,80000,58
16279,80000,56
16280,20000,88
16281,20000,83
16282,40000,48
16283,80000,33
16284,100000,59
16285,80000,48
16286,60000,89
16287,60000,64
16288,80000,42
16289,100000,38
16290,100000,70
16291,20000,20
16292,20000,37
16293,40000,75
16294,40000,76
16295,20000,90
16296,80000,43
16297,60000,40
16298,60000,83
16299,20000,24
16300,20000,63
16301,100000,82
16302,100000,87
16303,100000,58
16304,80000,81
16305,40000,54
16306,20000,32
16307,40000,90
16308,40000,71
16309,60000,75
16310,60000,48
16311,60000,31
16312,20000,62
16313,20000,65
16314,100000,78
16315,80000,47
16316,40000,67
16317,20000,71
16318,20000,48
16319,40000,84
16320,100000,36
16321,80000,35
16322,60000,90
16323,100000,74
16324,20000,34
16325,100000,27
16326,20000,65
16327,60000,51
16328,60000,24
16329,80000,55
16330,40000,31
16331,60000,48
16332,80000,84
16333,20000,83
16334,80000,47
16335,20000,88
16336,80000,38
16337,40000,34
16338,100000,18
16339,40000,26
16340,40000,65
16341,20000,90
16342,100000,54
16343,80000,25
16344,100000,44
16345,40000,42
16346,20000,58
16347,80000,39
16348,40000,58
16349,80000,57
16350,100000,77
16351,100000,83
16352,20000,29
16353,100000,49
16354,60000,69
16355,80000,27
16356,100000,31
16357,20000,38
16358,60000,80
16359,100000,30
16360,80000,79
16361,100000,45
16362,60000,25
16363,20000,85
16364,100000,33
16365,20000,55
16366,20000,81
16367,60000,85
16368,80000,40
16369,40000,49
16370,100000,55
16371,40000,88
16372,80000,33
16373,20000,53
16374,20000,25
16375,40000,50
16376,100000,42
16377,100000,50
16378,60000,87
16379,40000,58
16380,80000,18
16381,20000,73
16382,20000,40
16383,80000,61
16384,40000,34
16385,100000,60
16386,40000,77
16387,100000,66
16388,60000,56
16389,40000,37
16390,80000,36
16391,80000,65
16392,20000,58
16393,20000,61
16394,100000,32
16395,80000,61
16396,80000,24
16397,40000,74
16398,100000,34
16399,80000,45
16400,20000,35
16401,100000,74
16402,80000,74
16403,80000,86
16404,20000,43
16405,60000,63
16406,100000,21
16407,80000,76
16408,40000,60
16409,80000,24
16410,100000,47
16411,80000,69
16412,40000,38
16413,20000,34
16414,20000,90
16415,20000,85
16416,20000,61
16417,40000,20
16418,60000,25
16419,100000,29
16420,40000,36
16421,40000,80
16422,80000,19
16423,40000,80
16424,20000,56
16425,20000,19
16426,80000,86
16427,20000,74
16428,20000,79
16429,80000,21
16430,20000,62
16431,20000,82
16432,40000,83
16433,100000,83
16434,60000,77
16435,20000,56
16436,60000,50
16437,20000,50
16438,80000,90
16439,40000,85
16440,80000,28
16441,80000,42
16442,60000,90
16443,80000,73
16444,60000,34
16445,60000,54
16446,80000,67
16447,60000,77
16448,100000,81
16449,100000,36
16450,60000,52
16451,100000,88
16452,40000,77
16453,20000,28
16454,60000,46
16455,20000,61
16456,20000,60
16457,100000,78
16458,20000,63
16459,20000,84
16460,40000,55
16461,40000,41
16462,40000,81
16463,60000,20
16464,100000,73
16465,40000,49
16466,100000,52
16467,80000,83
16468,20000,50
16469,100000,74
16470,20000,34
16471,80000,78
16472,80000,48
16473,80000,85
16474,40000,37
16475,100000,19
16476,40000,29
16477,20000,55
16478,100000,50
16479,100000,68
16480,80000,61
16481,40000,52
16482,100000,45
16483,100000,72
16484,100000,18
16485,100000,49
16486,20000,84
16487,20000,81
16488,20000,74
16489,60000,37
16490,80000,62
16491,60000,41
16492,60000,81
16493,100000,67
16494,20000,47
16495,80000,65
16496,80000,54
16497,80000,18
16498,60000,42
16499,40000,47
16500,100000,54
16501,60000,40
16502,60000,78
16503,100000,39
16504,20000,75
16505,100000,65
16506,40000,84
16507,100000,49
16508,100000,18
16509,100000,27
16510,80000,28
16511,60000,76
16512,20000,59
16513,40000,28
16514,80000,64
16515,20000,26
16516,40000,84
16517,40000,47
16518,80000,88
16519,60000,86
16520,100000,44
16521,20000,78
16522,20000,34
16523,60000,71
16524,60000,43
16525,80000,60
16526,100000,60
16527,80000,89
16528,80000,54
16529,80000,86
16530,80000,38
16531,100000,52
16532,40000,76
16533,60000,52
16534,60000,90
16535,80000,31
16536,80000,83
16537,40000,87
16538,80000,23
16539,20000,77
16540,80000,63
16541,20000,61
16542,80000,64
16543,100000,31
16544,40000,21
16545,100000,18
16546,80000,68
16547,100000,59
16548,60000,18
16549,20000,37
16550,100000,57
16551,100000,28
16552,20000,64
16553,60000,74
16554,40000,76
16555,20000,48
16556,80000,63
16557,80000,55
16558,100000,71
16559,80000,51
16560,20000,71
16561,60000,54
16562,20000,45
16563,20000,25
16564,20000,29
16565,40000,76
16566,40000,67
16567,40000,77
16568,60000,87
16569,100000,86
16570,20000,55
16571,80000,29
16572,100000,87
16573,40000,52
16574,20000,74
16575,80000,47
16576,100000,89
16577,20000,62
16578,80000,26
16579,100000,81
16580,80000,86
16581,20000,53
16582,20000,81
16583,60000,34
16584,20000,54
16585,80000,52
16586,100000,41
16587,20000,27
16588,80000,61
16589,100000,69
16590,40000,43
16591,40000,73
16592,20000,90
16593,80000,56
16594,40000,73
16595,60000,65
16596,60000,75
16597,20000,48
16598,60000,27
16599,60000,68
16600,100000,82
16601,20000,40
16602,40000,86
16603,20000,58
16604,40000,60
16605,40000,73
16606,60000,40
16607,60000,56
16608,100000,38
16609,100000,22
16610,40000,35
16611,20000,58
16612,20000,87
16613,20000,47
16614,100000,46
16615,80000,46
16616,100000,28
16617,80000,82
16618,60000,32
16619,60000,43
16620,80000,26
16621,20000,57
16622,40000,40
16623,20000,26
16624,60000,64
16625,100000,57
16626,40000,26
16627,60000,29
16628,20000,36
16629,100000,64
16630,80000,28
16631,100000,54
16632,60000,71
16633,100000,65
16634,40000,51
16635,20000,45
16636,20000,37
16637,20000,62
16638,20000,69
16639,20000,50
16640,40000,81
16641,60000,65
16642,40000,22
16643,40000,21
16644,100000,56
16645,100000,44
16646,80000,46
16647,20000,62
16648,20000,35
16649,60000,76
16650,100000,23
16651,80000,46
16652,20000,47
16653,80000,86
16654,100000,76
16655,60000,55
16656,80000,30
16657,40000,75
16658,60000,63
16659,20000,29
16660,100000,87
16661,20000,42
16662,40000,28
16663,80000,52
16664,60000,32
16665,40000,73
16666,20000,73
16667,60000,41
16668,100000,76
16669,80000,53
16670,20000,21
16671,20000,43
16672,100000,36
16673,100000,32
16674,60000,81
16675,100000,36
16676,60000,42
16677,100000,40
16678,60000,82
16679,60000,41
16680,100000,29
16681,20000,79
16682,20000,47
16683,60000,53
16684,20000,82
16685,40000,85
16686,80000,50
16687,40000,58
16688,40000,29
16689,40000,84
16690,80000,36
16691,40000,34
16692,80000,56
16693,40000,83
16694,60000,79
16695,80000,79
16696,60000,76
16697,100000,23
16698,60000,73
16699,80000,34
16700,40000,41
